pair_id,category,split,lost_image,found_image,positive_caption,hard_negative_caption
handkerchief_061,Handkerchiefs,train,lost_handkerchief_61.jpg,found_handkerchief_61.jpg,"White cotton bandana/kerchief, Smokey Bear face with yellow ranger hat and ""SMOKEY"" text printed at center, fire safety slogans in black text, geometric green and burgundy diamond-pattern border on all edges.","White cotton bandana/kerchief, Smokey Bear face with yellow ranger hat and ""SMOKEY"" text printed at center, fire safety slogans in black text, geometric navy blue and gold diamond-pattern border on all edges."
handkerchief_062,Handkerchiefs,test,lost_handkerchief_62.jpg,found_handkerchief_62.jpg,"Burgundy/wine and cream woven cotton handkerchief, allover repeat pattern of small cream bird/arrow-shaped motifs on burgundy ground, wide plain cream/natural woven border on all four sides.","Burgundy/wine and cream woven cotton handkerchief, allover repeat pattern of small cream diamond motifs on burgundy ground, wide plain cream/natural woven border on all four sides."
handkerchief_063,Handkerchiefs,train,lost_handkerchief_63.jpg,found_handkerchief_63.jpg,"Red cotton bandana, large central Harley-Davidson circular medallion with white eagle graphic above circular logo and ""Quality · Tradition · Pride"" banner, four matching circular medallion repeats at corners, all white graphics on red ground.","Red cotton bandana, large central Harley-Davidson circular medallion with white eagle graphic above circular logo and ""Quality · Tradition · Pride"" banner, four matching circular medallion repeats at corners, all black graphics on red ground."
handkerchief_064,Handkerchiefs,val,lost_handkerchief_64.jpg,found_handkerchief_64.jpg,"Sky blue cotton bandana, central burgundy/red diamond panel with yellow rope-style border, cowboy-on-bucking-horse illustration at center, horseshoe motifs along diamond border, western accessory vignettes at four corners, white cross/plus pattern on blue field.","Sky blue cotton bandana, central green diamond panel with yellow rope-style border, cowboy-on-bucking-horse illustration at center, horseshoe motifs along diamond border, western accessory vignettes at four corners, white cross/plus pattern on blue field."
handkerchief_065,Handkerchiefs,test,lost_handkerchief_65.jpg,found_handkerchief_65.jpg,"White/cream fine linen handkerchief, wide border of beige/taupe drawn-thread and needle-lace openwork in a cross/ribbon lattice pattern, small delicate floral embroidery motifs within border panels, scalloped crochet lace outer edge.","White/cream fine linen handkerchief, wide border of beige/taupe drawn-thread and needle-lace openwork in a cross/ribbon lattice pattern, small delicate floral embroidery motifs within border panels, straight hemstitched outer edge."
handkerchief_066,Handkerchiefs,test,lost_handkerchief_66.jpg,found_handkerchief_66.jpg,"White/cream cotton handkerchief, wide turquoise/sky blue border with white scallop inner edge and blue overlock-stitched outer hem, printed blue rose and orange small-flower bouquet clusters on white center field, orange geometric frame outline at center.","White/cream cotton handkerchief, wide turquoise/sky blue border with white scallop inner edge and blue overlock-stitched outer hem, printed pink rose and orange small-flower bouquet clusters on white center field, orange geometric frame outline at center."
handkerchief_067,Handkerchiefs,train,lost_handkerchief_67.jpg,found_handkerchief_67.jpg,"Cream Renoma handkerchief, sheer fabric, all-over border of pink and peach roses with green leaves, thin dark navy rolled edge","Cream Renoma handkerchief, sheer fabric, all-over border of pink and peach roses with green leaves, thick wide satin edge"
handkerchief_068,Handkerchiefs,train,lost_handkerchief_68.jpg,found_handkerchief_68.jpg,"Red cotton bandana, classic white and black paisley border pattern, small square motifs along all four edges, scattered mini paisley fills in center field","Red cotton bandana, classic white and black paisley border pattern, small square motifs along all four edges, solid plain center field with no interior motifs"
handkerchief_069,Handkerchiefs,train,lost_handkerchief_69.jpg,found_handkerchief_69.jpg,"Black satin-finish handkerchief, all-over tonal dark grey abstract pebble/cell pattern, lightweight silky fabric, no border","Black matte-finish handkerchief, all-over tonal dark grey abstract pebble/cell pattern, lightweight silky fabric, no border"
handkerchief_070,Handkerchiefs,test,lost_handkerchief_70.jpg,found_handkerchief_70.jpg,"Steel blue cotton handkerchief, red and yellow ornate floral corner border, scattered small red and yellow paired paisley motifs across center field, thin outer hem","Steel blue cotton handkerchief, red and yellow ornate floral corner border, scattered small red and yellow paired paisley motifs across center field, wide frayed fringe outer edge"
handkerchief_071,Handkerchiefs,train,lost_handkerchief_71.jpg,found_handkerchief_71.jpg,"Black cotton-poly bandana, kente-inspired multicolor geometric patchwork print in orange, red, green, yellow, and blue, wide solid black border hem","Black cotton-poly bandana, kente-inspired multicolor geometric patchwork print in orange, red, green, yellow, and blue, narrow stitched border hem"
handkerchief_072,Handkerchiefs,train,lost_handkerchief_72.jpg,found_handkerchief_72.jpg,"Dark forest green silk-finish scarf, wide taupe/tan stripe inner border, repeating cream abstract horn/trumpet motif trim running along all four edges, plain green center field","Dark forest green silk-finish scarf, wide taupe/tan stripe inner border, repeating cream abstract horn/trumpet motif trim running along all four edges, subtle tone-on-tone jacquard center field"
handkerchief_073,Handkerchiefs,train,lost_handkerchief_73.jpg,found_handkerchief_73.jpg,"Navy blue Christian Dior handkerchief, tone-on-tone jacquard paisley weave on main field, color-blocked grey and cream corner panels, thin gold-brown geometric chain trim separating panels","Navy blue Christian Dior handkerchief, tone-on-tone jacquard paisley weave on main field, color-blocked grey and cream corner panels, thin embroidered floral trim separating panels"
handkerchief_074,Handkerchiefs,train,lost_handkerchief_74.jpg,found_handkerchief_74.jpg,"Cream Christian Dior handkerchief, textured linen-like fabric, central square medallion with gold and black interlocking chain motif, CD monogram cartouche at center, ornate border with alternating dark and light knot-pattern panels","Cream Christian Dior handkerchief, smooth satin fabric, central square medallion with gold and black interlocking chain motif, CD monogram cartouche at center, ornate border with alternating dark and light knot-pattern panels"
handkerchief_075,Handkerchiefs,train,lost_handkerchief_75.jpg,found_handkerchief_75.jpg,"Lavender cotton-poly handkerchief, dense pastel tropical botanical print in teal, pink, blue, and gold on a white center field, wide solid lavender border with thin grey inner rule","Lavender cotton-poly handkerchief, dense pastel tropical botanical print in teal, pink, blue, and gold on a white center field, narrow solid lavender border with thin grey inner rule"
handkerchief_076,Handkerchiefs,train,lost_handkerchief_76.jpg,found_handkerchief_76.jpg,"Ivory satin-finish large scarf, multicolor rust, teal, and gold ornate butterfly/feather fan motifs scattered across field, wide solid burnt orange satin border","Ivory satin-finish large scarf, multicolor rust, teal, and gold ornate butterfly/feather fan motifs scattered across field, wide solid burnt orange woven grosgrain border"
handkerchief_077,Handkerchiefs,train,lost_handkerchief_77.jpg,found_handkerchief_77.jpg,"Black satin handkerchief, all-over scattered tulip print in red, pink, and yellow with green stems, thin red rolled hem edge","Black satin handkerchief, all-over scattered tulip print in red, pink, and yellow with green stems, thin white rolled hem edge"
handkerchief_078,Handkerchiefs,val,lost_handkerchief_78.jpg,found_handkerchief_78.jpg,"Green handkerchief, sheer white center field with allover dark grey polka dot pattern, scattered green and navy floral cluster motifs, wide kelly green mottled border with thin navy rolled edge","Green handkerchief, sheer white center field with allover dark grey polka dot pattern, scattered green and navy floral cluster motifs, wide kelly green mottled border with thin navy hemstitched edge"
handkerchief_079,Handkerchiefs,test,lost_handkerchief_79.jpg,found_handkerchief_79.jpg,"Purple and cream satin-finish scarf, dense all-over floral bouquet print in cream, peach, and orange on a magenta-purple ground, wide solid navy blue border with thin white inner rule","Purple and cream satin-finish scarf, dense all-over floral bouquet print in cream, peach, and orange on a magenta-purple ground, wide solid navy blue border with thin gold inner rule"
handkerchief_080,Handkerchiefs,train,lost_handkerchief_80.jpg,found_handkerchief_80.jpg,"Black and red cotton handkerchief, 3×3 grid layout of wavy-cornered square panels in yellow, green, and black, butterfly and polka-dot flower motifs throughout, thin pink and white gingham inner border, wide solid red outer border","Black and red cotton handkerchief, 3×3 grid layout of wavy-cornered square panels in yellow, green, and black, butterfly and polka-dot flower motifs throughout, thin pink and white gingham inner border, wide solid black outer border"
handkerchief_081,Handkerchiefs,train,lost_handkerchief_81.jpg,found_handkerchief_81.jpg,"Red, orange, and dark brown satin scarf, bold large-scale chevron/herringbone stripe pattern, matte finish, no border","Red, orange, and dark brown satin scarf, bold large-scale diagonal stripe pattern, matte finish, no border"
handkerchief_082,Handkerchiefs,train,lost_handkerchief_82.jpg,found_handkerchief_82.jpg,"Burgundy and navy blue silk-finish scarf, scattered large autumn leaf print in green, gold, and rust on a dark burgundy center field, wide navy blue border, thin twisted rope-style gold inner trim line","Burgundy and navy blue silk-finish scarf, scattered large autumn leaf print in green, gold, and rust on a dark burgundy center field, wide navy blue border, thin straight gold inner trim line"
handkerchief_083,Handkerchiefs,train,lost_handkerchief_83.jpg,found_handkerchief_83.jpg,"Cream and brown Jones New York handkerchief, all-over trompe-l'œil 3D tumbling cube optical illusion print in dark brown, tan, ochre, and cream, thin ornate dark brown zigzag border with beige inner stripe","Cream and brown Jones New York handkerchief, all-over trompe-l'œil 3D tumbling cube optical illusion print in dark brown, tan, ochre, and cream, wide solid dark brown border with beige inner stripe"
